,Cluster,Customer Age,Annual Income,Kids at Home,Teens at Home,Days as Customer,Customer Recency,Wine,Fruit,Meat,Fish,Sweets,Gold,Deals Purchased,Web Purchases,Catalog Purchases,Store Purchases,Monthly Web Visits
591,2,-0.515703957004639,1.5860102638344125,-0.8230393240078342,-0.9289722395072267,1.0399715624365002,-0.8296864536570914,1.5178818736007254,3.9372678689606255,2.809599889813862,1.2488619893309285,3.3112986391695802,-0.46261642698617494,-1.2081205489190165,0.3337956869989054,2.8464671104341255,-0.24645543252301746,-1.3687842027834536
592,2,0.3188220899665018,0.7006981780782452,-0.8230393240078342,-0.9289722395072267,-0.6053748844980105,1.5544069371191225,-0.03881849262909871,2.5296999651728105,2.087136004170427,1.7238369540304206,2.434592234385196,2.3364102610059487,-0.6881758729810595,-0.39604273667112383,1.4794473094432772,0.9842944006510824,-1.7811874377757217
593,1,-0.6826091663988672,-0.757696633447017,1.0399383491294083,-0.9289722395072267,-1.0055942905091075,-1.3825197036921555,-0.8690586879516715,-0.5116521126544333,-0.7358247341770706,-0.4866234586095239,-0.6095272266716945,-0.5398309563100956,-0.6881758729810595,-1.125881160341153,-0.9128373422907077,-0.8618303491100674,-0.543977732798917
594,2,-0.2653461429132967,0.30697449162979756,-0.8230393240078342,-0.9289722395072267,-0.30891606523053106,-0.06954073485887821,-0.5191717484943016,0.09159127468320179,0.004477765926696499,-0.3222090477520073,0.16976735535886944,-0.8486890736057782,-0.6881758729810595,-0.39604273667112383,0.45418245870014085,0.36891948406403247,-1.7811874377757217
595,1,-0.515703957004639,-1.3822745552638651,1.0399383491294083,-0.9289722395072267,-0.3484439077995283,-1.278863469310581,-0.8868495492800124,-0.5619223949325696,-0.6733895835659096,-0.632769601593983,-0.4147035811640535,-0.2695801036763733,0.3517134788948544,-0.39604273667112383,-0.5710823920429956,-1.1695178074035923,0.6932319721778877
596,1,-0.01498832882195452,-1.125950859504562,1.0399383491294083,-0.9289722395072267,1.272197637529359,1.0706778433384414,-0.8571981137327777,-0.36084126582002457,-0.6644702763357437,-0.5596965301017535,-0.6338801823601496,-0.5977418533030361,-0.6881758729810595,-0.7609619485061384,-0.9128373422907077,-0.8618303491100674,0.6932319721778877
597,1,-0.01498832882195452,-0.4004487108657279,1.0399383491294083,0.9090656915177863,-0.496673317433268,-1.002446844293049,-0.8483026830686072,-0.6624629594888422,-0.7046071588714902,-0.6875744052131553,-0.6582331380486047,-0.8100818089438179,-0.16823119704310258,-1.125881160341153,-0.9128373422907077,-0.8618303491100674,1.1056352071701558
598,1,-0.7660617710959812,-1.0340065048328788,1.0399383491294083,-0.9289722395072267,0.18024098656080995,-0.34595735987641024,-0.8927798363894593,-0.4865169715153652,-0.6778492371809925,-0.4500869228634091,-0.4390565368525086,-0.5591345886410758,0.3517134788948544,-0.7609619485061384,-0.5710823920429956,-0.8618303491100674,0.28082873718561946
599,1,-1.0164195851873234,-0.840700849915965,1.0399383491294083,-0.9289722395072267,1.618066260008085,0.27598004641303686,-0.8127209604119255,-0.5870575360716377,-0.6064947793396656,-0.6510378694670405,-0.46340949254096375,-0.7714745442818576,0.3517134788948544,-0.39604273667112383,-0.9128373422907077,-0.5541428908165424,1.1056352071701558
600,1,0.652632508754958,-0.8807526690642177,-0.8230393240078342,0.9090656915177863,0.6891619596366495,-0.7605822974027083,-0.7978952426383081,-0.6624629594888422,-0.7358247341770706,-0.6875744052131553,-0.6582331380486047,-0.7714745442818576,-0.6881758729810595,-1.125881160341153,-0.9128373422907077,-0.8618303491100674,0.6932319721778877
601,0,0.7360851134520722,0.4195804990366903,-0.8230393240078342,0.9090656915177863,1.5488925355123397,1.174334077720016,0.6550250991761943,0.04132099240506553,-0.14269080337104034,-0.5048917264825813,-0.14682106859104713,1.062370527161258,0.3517134788948544,0.3337956869989054,0.1124275084524287,1.9073567755316574,-0.1315744978066488
602,2,1.1533481369376426,0.8208536355230031,-0.8230393240078342,-0.9289722395072267,-0.338561947157279,1.0361257652112499,0.2814170112810365,0.14186155696133804,1.5698161848208065,0.6094726137739198,1.1682385385855294,0.19370707226715064,-0.6881758729810595,-0.39604273667112383,0.45418245870014085,0.9842944006510824,-1.7811874377757217
603,0,1.737516369817441,0.3663370092959577,-0.8230393240078342,2.747103622542799,1.0547945033998742,0.6906049839393349,0.3110684468282713,-0.26030070126375204,-0.236343529287782,-0.6875744052131553,-0.5364683596063291,0.09718891061224984,0.3517134788948544,0.3337956869989054,-0.22932744179528344,1.2919818589446075,-0.1315744978066488
604,1,0.2353694852693877,-0.10447053543384918,1.0399383491294083,0.9090656915177863,0.8176274479858906,0.967021608956867,-0.6674289262304753,-0.5870575360716377,-0.6287930474150802,-0.6145013337209256,-0.6095272266716945,-0.5784382209720559,0.8716581548328114,-0.39604273667112383,-0.5710823920429956,-0.8618303491100674,0.6932319721778877
605,1,-1.4336826086728938,-1.2062929014864734,1.0399383491294083,-0.9289722395072267,0.955974896977381,-1.1752072349290064,-0.6437077777926875,-0.4111115480981608,-0.5395999751134215,-0.6510378694670405,-0.5851742709832394,0.3867433955769523,0.8716581548328114,0.3337956869989054,-0.5710823920429956,-1.1695178074035923,1.9304416771546924
606,1,-0.3487987476104108,-0.39011788449812307,-0.8230393240078342,0.9090656915177863,-1.0648860543626035,1.72716732775508,-0.7415575150985622,-0.6624629594888422,-0.717986119716739,-0.6510378694670405,-0.6582331380486047,-0.7714745442818576,-0.16823119704310258,-1.125881160341153,-0.5710823920429956,-0.8618303491100674,-0.1315744978066488
607,1,1.0698955322405284,-1.0369468169528895,2.902916022266651,0.9090656915177863,0.6002243138564057,0.4141883589218029,-0.8898146928347359,-0.637327818349774,-0.6867685444111584,-0.632769601593983,-0.5364683596063291,-0.8293854412747981,-0.6881758729810595,-1.125881160341153,-0.9128373422907077,-0.8618303491100674,0.6932319721778877
608,1,-0.515703957004639,-0.8521442268154659,-0.8230393240078342,0.9090656915177863,1.272197637529359,-0.8987906099114743,-0.8809192621705655,-0.5619223949325696,-0.7224457733318218,-0.4135503871172943,-0.6095272266716945,-0.6363491179649964,-0.16823119704310258,-1.125881160341153,-0.9128373422907077,-0.8618303491100674,0.6932319721778877
609,2,0.3188220899665018,1.1491355103274308,-0.8230393240078342,-0.9289722395072267,-1.4848693816581993,1.2088861558472075,0.3110684468282713,-0.6624629594888422,1.895370898721861,1.9978609721262817,-0.12246811290259202,-0.4240091623242146,-0.6881758729810595,0.69871489883392,0.45418245870014085,0.36891948406403247,-0.9563809677911853
610,1,-0.01498832882195452,-1.0080602370711635,-0.8230393240078342,-0.9289722395072267,-0.19527351784466393,0.8633653745752924,-0.6051609115812823,-0.3357061246809564,-0.4058103666609335,-0.3222090477520073,-0.2198799356564125,-0.07654378036657164,-0.16823119704310258,-0.39604273667112383,-0.5710823920429956,0.0612320257705075,0.28082873718561946
611,1,2.0713267886058975,-0.287723501616132,-0.8230393240078342,-0.9289722395072267,-0.03716214756867494,1.4161986246103566,-0.4242871547431504,-0.03408443101213886,-0.508382399807841,-0.3952821192442369,-0.6582331380486047,-0.6556527502959766,-0.6881758729810595,-0.39604273667112383,-0.5710823920429956,0.36891948406403247,-0.9563809677911853
612,1,-0.3487987476104108,-1.3219186889085122,1.0399383491294083,-0.9289722395072267,1.044912542757625,-0.27685320362202726,-0.8987101234989063,-0.4613818303762971,-0.7402843877921536,-0.6145013337209256,-0.48776244822941883,-0.5591345886410758,-0.6881758729810595,-1.125881160341153,-0.9128373422907077,-0.8618303491100674,1.1056352071701558
613,1,0.15191688057227362,-1.1790354134550236,2.902916022266651,0.9090656915177863,-0.5411421403233899,-0.7260302192755168,-0.8305118217402664,-0.6624629594888422,-0.7090668124865731,-0.6510378694670405,-0.6582331380486047,-0.8100818089438179,-0.16823119704310258,-0.7609619485061384,-0.9128373422907077,-0.8618303491100674,0.6932319721778877
614,2,-0.01498832882195452,-0.15922391518215487,-0.8230393240078342,-0.9289722395072267,1.2030239130336138,0.828813296448101,0.24880043217907832,1.6248348841663576,0.3612500551333313,0.481594738662518,0.5350616906856963,-0.05724014803559148,0.3517134788948544,0.69871489883392,0.1124275084524287,2.2150442338251826,-0.1315744978066488
615,0,-0.43225135230752487,-0.2547045911873642,1.0399383491294083,0.9090656915177863,-0.07668999013767219,1.3470944683559736,-0.26713454634280626,-0.3357061246809564,-0.3567541768950212,-0.37701385137117954,-0.24423289134486764,-0.38540189766225424,1.3916028307707684,0.69871489883392,-0.22932744179528344,-0.24645543252301746,0.6932319721778877
616,1,0.3188220899665018,-0.6538718284525883,2.902916022266651,0.9090656915177863,0.323529415873425,1.5544069371191225,-0.8245815346308194,-0.6624629594888422,-0.7224457733318218,-0.6875744052131553,-0.6582331380486047,-0.7907781766128377,-0.16823119704310258,-1.125881160341153,-0.9128373422907077,-0.8618303491100674,1.1056352071701558
617,1,-0.599156561701753,4.376684337305022,1.0399383491294083,0.9090656915177863,0.1851819668819346,-0.6223739848939424,-0.6526032084568579,-0.637327818349774,-0.6733895835659096,-0.6510378694670405,-0.6338801823601496,-0.8100818089438179,-1.2081205489190165,-1.4908003721761676,-0.9128373422907077,-1.4772052656971173,-1.7811874377757217
618,1,-0.7660617710959812,0.0760805223138293,1.0399383491294083,0.9090656915177863,0.5656374516085332,-0.6223739848939424,-0.8898146928347359,-0.5116521126544333,-0.7001475052564072,-0.5779647979748108,-0.5364683596063291,-0.6556527502959766,-0.6881758729810595,-1.125881160341153,-0.9128373422907077,-0.8618303491100674,-0.543977732798917
619,0,0.7360851134520722,-0.8632299981868572,-0.8230393240078342,0.9090656915177863,1.618066260008085,-1.48617593807373,-0.37387971431285133,-0.4613818303762971,-0.37459279135535295,-0.3404773156250647,-0.39035062547559835,-0.34679463300029395,1.3916028307707684,-1.125881160341153,-0.22932744179528344,0.9842944006510824,-1.3687842027834536
620,0,0.652632508754958,0.08776230289873631,-0.8230393240078342,0.9090656915177863,-0.002575285320802342,-0.8987906099114743,0.13909012065430976,-0.6624629594888422,-0.6243333937999973,-0.5048917264825813,-0.6582331380486047,-0.5591345886410758,0.3517134788948544,0.69871489883392,-0.5710823920429956,0.36891948406403247,0.28082873718561946
621,1,-0.18189353821618268,-0.819125316386698,-0.8230393240078342,-0.9289722395072267,-0.01739822628417631,1.4853027808647394,-0.8542329701780542,-0.4613818303762971,-0.6912281980262414,-0.4866234586095239,-0.29293880272177786,-0.23097283901441296,-0.6881758729810595,-0.7609619485061384,-0.5710823920429956,-1.1695178074035923,0.6932319721778877
622,2,1.654063765120327,0.7966953954018348,-0.8230393240078342,-0.9289722395072267,-1.1982925230329693,0.10321965577707931,0.9485743110938183,0.21726698037854245,0.008937419541779434,0.37198513142417367,-0.24423289134486764,-0.17306194202147246,-0.6881758729810595,-0.031123524836109216,0.1124275084524287,0.0612320257705075,-1.7811874377757217
623,1,-0.7660617710959812,-0.6068268345324185,1.0399383491294083,-0.9289722395072267,-0.8425419399119939,0.0341154995226963,-0.8749889750611185,-0.5116521126544333,-0.6956878516413243,-0.6875744052131553,-0.5608213152947842,-0.8100818089438179,-0.6881758729810595,-1.125881160341153,-0.9128373422907077,-0.8618303491100674,0.6932319721778877
624,2,1.1533481369376426,0.8100857357321534,-0.8230393240078342,-0.9289722395072267,0.1851819668819346,0.17232381203146233,0.25176557573380176,-0.10948985442934325,0.6957240762645513,1.2123254535848136,0.19412031104732458,1.2167995858090994,-0.6881758729810595,0.69871489883392,1.8212022596909891,0.0612320257705075,-0.9563809677911853
625,1,-0.599156561701753,-1.5346542441860365,1.0399383491294083,-0.9289722395072267,0.8472733299126386,1.519854858991931,-0.8749889750611185,-0.6121926772107058,-0.6778492371809925,-0.6510378694670405,-0.6338801823601496,-0.7328672796198972,-0.16823119704310258,-0.7609619485061384,-0.9128373422907077,-0.8618303491100674,0.28082873718561946
626,2,-0.515703957004639,1.2694499035624596,-0.8230393240078342,0.9090656915177863,0.1851819668819346,0.24142796828584534,-0.26713454634280626,0.9210509322724499,1.5163003414398113,3.5323954734631027,0.09670848829350409,2.8190010692804535,-0.6881758729810595,1.4285533225039493,0.45418245870014085,0.36891948406403247,-0.9563809677911853
627,0,0.7360851134520722,0.7439684469794824,-0.8230393240078342,0.9090656915177863,1.445131948768722,-0.7260302192755168,2.0634682876698447,-0.2351655601246839,1.8061778264202022,1.0113745069811824,2.3858863230082856,-0.5205273239791154,2.431492182646682,2.523310958008993,2.8464671104341255,-0.24645543252301746,0.6932319721778877
628,1,-0.6826091663988672,-0.7056848960808834,1.0399383491294083,0.9090656915177863,1.5192466535855917,1.5544069371191225,-0.8483026830686072,-0.21003041898561578,-0.5975754721094997,-0.24913597625977776,-0.6338801823601496,-0.6942600149579369,0.3517134788948544,-0.39604273667112383,-0.9128373422907077,-0.8618303491100674,1.5180384421624242
629,1,-0.6826091663988672,-0.9328836082730545,1.0399383491294083,-0.9289722395072267,1.0103256805097522,0.9324695308296754,-0.7830695248646908,-0.5367872537935015,-0.16944872506153796,-0.5048917264825813,-0.5851742709832394,-0.7907781766128377,0.3517134788948544,-0.031123524836109216,-0.5710823920429956,-0.5541428908165424,1.5180384421624242
630,0,-0.09844093351906859,0.6689904879192119,1.0399383491294083,-0.9289722395072267,-0.6498437073881324,-0.20774904736764424,2.59719412752007,2.0269971423914477,0.14272702799426748,0.024888041836083154,0.07235553260504897,-0.2695801036763733,-0.16823119704310258,1.0636341106689347,0.1124275084524287,2.2150442338251826,1.1056352071701558
631,2,0.9029903228463003,0.5261072124657233,-0.8230393240078342,-0.9289722395072267,-1.6676856535398115,-0.10409281298606972,0.8833411528899019,0.46861839176922376,0.17840425691493095,-0.02991676178308903,-0.2198799356564125,0.19370707226715064,-0.6881758729810595,-0.39604273667112383,0.45418245870014085,0.0612320257705075,-1.7811874377757217
632,2,-0.09844093351906859,0.4060312229161009,-0.8230393240078342,0.9090656915177863,-0.9314795856922378,-1.2443113911833894,-0.522136892049025,2.5799702474509467,0.41030624489924356,2.381494597460487,2.2884745002544653,0.7535124098655754,1.3916028307707684,0.69871489883392,0.1124275084524287,1.9073567755316574,-0.543977732798917
633,1,0.7360851134520722,-0.7958412231120194,-0.8230393240078342,-0.9289722395072267,-1.0846499756471022,-0.7605822974027083,-0.8749889750611185,-0.05921957215120699,-0.6778492371809925,-0.4500869228634091,-0.6338801823601496,-0.2695801036763733,-0.6881758729810595,-0.7609619485061384,-0.5710823920429956,-0.8618303491100674,0.6932319721778877
634,2,-0.3487987476104108,1.2583641321910681,-0.8230393240078342,-0.9289722395072267,0.4124670616536688,-1.278863469310581,0.6194433765195126,-0.10948985442934325,2.5197224048334714,0.07969284545525533,4.1636520882655095,0.6762978805416547,-0.6881758729810595,0.69871489883392,1.4794473094432772,0.36891948406403247,-0.9563809677911853
635,1,0.569179904057844,-0.24417509508192084,2.902916022266651,0.9090656915177863,-1.1982925230329693,-1.5898321724553044,-0.8631284008422246,-0.6624629594888422,-0.7402843877921536,-0.6875744052131553,-0.6582331380486047,-0.8293854412747981,-0.6881758729810595,-1.125881160341153,-0.9128373422907077,-1.1695178074035923,0.6932319721778877
636,2,1.4037059510289847,1.2844693357430543,-0.8230393240078342,-0.9289722395072267,0.18024098656080995,0.7942612183209095,0.24287014506963137,-0.15976013670747952,2.434988986146896,0.006619773963025758,0.6568264691279719,2.2978029963439885,-0.6881758729810595,1.7934725343389637,2.8464671104341255,1.5996693172381324,-0.1315744978066488
637,0,0.569179904057844,0.15630336245303766,-0.8230393240078342,0.9090656915177863,0.9065650937661345,-1.48617593807373,-0.5458580404868129,1.9264565778351752,-0.437027941966514,-0.5414282622286961,0.4132969122434207,0.07788527828126968,-0.6881758729810595,-0.031123524836109216,-0.22932744179528344,0.36891948406403247,-0.543977732798917
638,0,1.570611160423213,0.43201722462538383,-0.8230393240078342,0.9090656915177863,1.4105450865208493,0.1377717339042708,1.9567231196997994,1.0718617791068588,0.49949931720090224,0.2989120599319441,0.34023804517805534,0.4832615572318531,1.3916028307707684,1.4285533225039493,0.45418245870014085,0.9842944006510824,0.6932319721778877
639,0,-0.18189353821618268,0.8520447843636562,-0.8230393240078342,0.9090656915177863,-0.5856109632135118,0.3105321245402283,1.1917160825811433,-0.13462499556841137,0.3701693623634971,0.8652283639967233,0.38894395655496555,0.5604760865557737,-0.16823119704310258,0.69871489883392,-0.22932744179528344,0.6766069423575575,-1.3687842027834536
640,0,0.7360851134520722,0.4423877849405564,-0.8230393240078342,0.9090656915177863,1.3759582242729769,1.0015736870840584,0.7884565591387507,0.5942940974645644,-0.1114732280654598,-0.08472156540226121,0.5594146463741514,2.2205884670200677,0.8716581548328114,-0.031123524836109216,0.7959374089478529,2.2150442338251826,-1.3687842027834536
641,2,1.737516369817441,0.9493532219569802,-0.8230393240078342,-0.9289722395072267,-1.5145152635849473,0.27598004641303686,0.8329337124596028,0.9964563556896544,2.1674097692419196,-0.37701385137117954,-0.6582331380486047,-0.34679463300029395,-0.6881758729810595,0.3337956869989054,2.1629572099387016,0.0612320257705075,-1.3687842027834536
642,0,0.8195377181491862,0.4216466643102113,-0.8230393240078342,0.9090656915177863,0.9510339166562564,-0.4150615161307933,2.2473071880627,1.5745646018882213,-0.2898593726687772,-0.3952821192442369,-0.36599766978714326,-0.3660982653312741,0.8716581548328114,1.7934725343389637,0.45418245870014085,0.0612320257705075,0.28082873718561946
643,0,0.4022746946636159,-0.25196294880519216,-0.8230393240078342,0.9090656915177863,0.3185884355523003,-1.002446844293049,-0.0002716264176935404,-0.5870575360716377,-0.6243333937999973,-0.6145013337209256,-0.5851742709832394,1.9310339820553655,-0.16823119704310258,0.3337956869989054,0.45418245870014085,-0.5541428908165424,-0.1315744978066488
644,2,1.8209689745145552,1.0086362717280049,-0.8230393240078342,-0.9289722395072267,0.6051652941775304,0.828813296448101,2.653531855059816,1.9767268601133114,2.635673398825628,-0.6875744052131553,0.3645910008665104,1.988944879048306,-0.6881758729810595,-0.031123524836109216,-0.22932744179528344,0.0612320257705075,-1.3687842027834536
645,1,-0.18189353821618268,-0.22983114000997718,1.0399383491294083,0.9090656915177863,-0.1903325375235393,0.24142796828584534,-0.4213220111884269,-0.6121926772107058,-0.5663578968039191,-0.5414282622286961,-0.39035062547559835,-0.6363491179649964,2.431492182646682,-0.39604273667112383,-0.5710823920429956,0.0612320257705075,0.28082873718561946
646,2,-0.09844093351906859,2.11478963806551,-0.8230393240078342,-0.9289722395072267,0.8423323495915139,-0.4496135942579848,2.087189436107632,3.8869975866824893,-0.28094006543861133,3.0026157051444384,-0.14682106859104713,3.147162818907116,-1.2081205489190165,1.7934725343389637,1.8212022596909891,2.2150442338251826,-0.9563809677911853
647,1,-0.09844093351906859,0.12058254358966554,1.0399383491294083,-0.9289722395072267,-0.7684272350951241,-1.3825197036921555,-0.5339974662679189,-0.5116521126544333,-0.4191893275061823,-0.5414282622286961,-0.5608213152947842,-0.4819200593171551,-0.6881758729810595,-0.39604273667112383,-0.5710823920429956,0.0612320257705075,-0.543977732798917
648,0,-0.6826091663988672,1.0514694672059972,-0.8230393240078342,0.9090656915177863,-1.5639250667961937,-0.24230112549483573,1.2332280923472718,-0.6624629594888422,-0.06687669191463046,1.4863494716806747,0.5594146463741514,0.11649254294323,0.3517134788948544,1.0636341106689347,1.137692359195565,1.9073567755316574,-0.543977732798917
649,0,0.9029903228463003,0.5816552711653832,-0.8230393240078342,0.9090656915177863,-0.33362096683615433,-0.7260302192755168,0.029379809129541204,-0.5619223949325696,-0.46824551727209457,0.061424577582197944,0.09670848829350409,1.9696412467173257,-0.16823119704310258,1.0636341106689347,-0.5710823920429956,0.36891948406403247,-0.1315744978066488
650,2,0.7360851134520722,1.8488105930472527,-0.8230393240078342,-0.9289722395072267,-1.0945319362893513,-0.8987906099114743,2.060503144115121,-0.18489527784654763,2.42606967891673,1.595959078919019,2.1423567661237346,-0.11515104502853198,-1.2081205489190165,-0.031123524836109216,1.137692359195565,0.9842944006510824,-1.7811874377757217
651,1,-1.3502300039757797,-0.919612469785439,1.0399383491294083,-0.9289722395072267,1.5686564567968384,-0.38050943800360176,-0.8571981137327777,-0.6624629594888422,-0.6689299299508267,-0.5779647979748108,-0.5851742709832394,-0.7328672796198972,-0.16823119704310258,-1.125881160341153,-0.9128373422907077,-0.8618303491100674,1.5180384421624242
652,0,-0.43225135230752487,0.6038665478557337,-0.8230393240078342,0.9090656915177863,1.6427711616137082,0.4832925151761859,1.339973260317317,1.3483483316366083,0.2230007930657603,-0.1577946368944908,1.2900033170278051,-0.6363491179649964,1.3916028307707684,1.7934725343389637,1.137692359195565,1.9073567755316574,0.28082873718561946
653,1,1.570611160423213,-0.06481605576127368,-0.8230393240078342,0.9090656915177863,-1.3662858539512075,0.7597091401937179,-0.815686103966649,-0.6121926772107058,-0.6332527010301632,-0.6875744052131553,-0.6338801823601496,-0.6749563826269567,-0.6881758729810595,-1.125881160341153,-0.5710823920429956,-0.5541428908165424,-1.3687842027834536
654,0,1.1533481369376426,-0.11190078362901114,-0.8230393240078342,0.9090656915177863,1.6872399845038302,-1.3825197036921555,-0.25527397212391234,-0.5870575360716377,-0.2987786798989431,-0.21259944051366297,-0.6582331380486047,-0.5205273239791154,-0.16823119704310258,1.0636341106689347,-0.5710823920429956,-0.24645543252301746,1.1056352071701558
655,1,-0.515703957004639,4.040018599563807,-0.8230393240078342,-0.9289722395072267,-1.0451221330781049,1.105229921465633,-0.9016752670536298,-0.637327818349774,-0.7402843877921536,-0.6693061373400978,-0.6338801823601496,-0.8293854412747981,-1.2081205489190165,-1.4908003721761676,-0.9128373422907077,-1.7848927239906425,-2.19359067276799
656,1,1.3202533463318706,0.3588272932056603,-0.8230393240078342,0.9090656915177863,-0.8771288021598665,1.312542390228782,-0.5755094760340476,-0.5870575360716377,-0.6198737401849144,-0.6510378694670405,-0.512115403917874,-0.5591345886410758,-0.16823119704310258,-0.39604273667112383,-0.5710823920429956,-0.5541428908165424,0.28082873718561946
657,1,0.9029903228463003,-1.0234372747798677,-0.8230393240078342,-0.9289722395072267,1.4401909684475973,1.4853027808647394,-0.7712089506457969,0.51888867404736,-0.5128420534229239,-0.30394077987894996,-0.17117402427950226,-0.3660982653312741,-0.16823119704310258,-0.39604273667112383,-0.5710823920429956,-0.24645543252301746,0.28082873718561946
658,2,1.8209689745145552,0.8269329295008628,-0.8230393240078342,0.9090656915177863,-0.25456528169815984,-0.4496135942579848,0.3110684468282713,2.1526728480867883,1.128310476927596,-0.6875744052131553,1.3387092284047153,0.5218688218938135,-0.6881758729810595,1.7934725343389637,0.1124275084524287,2.2150442338251826,-0.543977732798917
659,1,0.2353694852693877,-0.21906324021912751,1.0399383491294083,2.747103622542799,-0.5065552780755173,1.2779903121015905,-0.6081260551360058,-0.637327818349774,-0.5708175504190021,-0.5779647979748108,-0.6338801823601496,0.6183869835487142,0.8716581548328114,-0.39604273667112383,-0.22932744179528344,-0.8618303491100674,0.28082873718561946
660,0,0.48572729936072995,0.15916420667791287,-0.8230393240078342,0.9090656915177863,1.0646764640421233,1.174334077720016,0.6046176587458952,-0.6624629594888422,-0.45486655642684576,-0.5596965301017535,-0.39035062547559835,-0.7521709119508774,0.8716581548328114,1.0636341106689347,-0.22932744179528344,0.9842944006510824,0.28082873718561946
661,1,-1.3502300039757797,-1.2818668697602595,1.0399383491294083,-0.9289722395072267,-0.625138805782509,0.8633653745752924,-0.8957449799441828,-0.5116521126544333,-0.7224457733318218,-0.6875744052131553,-0.6095272266716945,-0.7328672796198972,-0.6881758729810595,-1.4908003721761676,-0.9128373422907077,-0.8618303491100674,0.6932319721778877
662,2,-0.515703957004639,0.24169161577604847,-0.8230393240078342,0.9090656915177863,-0.82771899894862,1.312542390228782,0.41484847124359286,0.6696995208817688,0.20516217860542857,1.2123254535848136,1.7283565194199972,2.0661594083722266,-0.6881758729810595,0.69871489883392,0.45418245870014085,2.2150442338251826,-0.543977732798917
663,1,-0.9329669804902093,-1.0442975972529158,-0.8230393240078342,-0.9289722395072267,1.514305673264467,-0.6914781411483253,-0.8987101234989063,-0.6121926772107058,-0.6956878516413243,0.061424577582197944,-0.48776244822941883,-0.6363491179649964,-0.6881758729810595,-0.7609619485061384,-0.9128373422907077,-0.8618303491100674,1.1056352071701558
664,1,1.0698955322405284,-1.4934501405583203,-0.8230393240078342,-0.9289722395072267,0.941151956014007,1.3470944683559736,-0.8927798363894593,-0.637327818349774,-0.6956878516413243,-0.5779647979748108,-0.6095272266716945,-0.8100818089438179,-0.6881758729810595,-1.125881160341153,-0.9128373422907077,-0.8618303491100674,0.28082873718561946
665,1,0.8195377181491862,-1.333362065808013,-0.8230393240078342,-0.9289722395072267,0.9609158772985057,0.967021608956867,-0.8868495492800124,-0.637327818349774,-0.713526466101656,-0.26740424413283514,-0.5608213152947842,-0.4819200593171551,-0.6881758729810595,-1.125881160341153,-0.5710823920429956,-1.1695178074035923,1.1056352071701558
666,1,-0.43225135230752487,-0.28525999686693393,-0.8230393240078342,0.9090656915177863,0.27411961266217844,-0.8296864536570914,-0.8631284008422246,-0.6624629594888422,-0.7313650805619877,-0.6875744052131553,-0.6582331380486047,-0.7907781766128377,-0.6881758729810595,-1.125881160341153,-0.9128373422907077,-1.1695178074035923,0.6932319721778877
667,1,-1.5171352133700078,-1.239073408229835,1.0399383491294083,-0.9289722395072267,-0.3780897897262762,-0.5187177505123678,-0.9016752670536298,-0.4111115480981608,-0.6956878516413243,-0.3404773156250647,-0.5851742709832394,-0.5591345886410758,-0.16823119704310258,-0.7609619485061384,-0.9128373422907077,-0.8618303491100674,0.28082873718561946
668,1,0.06846427587515955,-0.9162748181897513,1.0399383491294083,-0.9289722395072267,0.308706474910051,-0.20774904736764424,-0.827546678185543,-0.6624629594888422,-0.717986119716739,-0.6875744052131553,-0.6582331380486047,-0.8100818089438179,-0.6881758729810595,-1.125881160341153,-0.9128373422907077,-0.8618303491100674,1.1056352071701558
669,1,-0.18189353821618268,0.09706004662958068,1.0399383491294083,0.9090656915177863,-0.5905519435346365,0.9324695308296754,-0.5755094760340476,-0.26030070126375204,-0.5797368576491679,-0.5596965301017535,-0.4390565368525086,-0.5012236916481353,0.3517134788948544,-0.39604273667112383,-0.5710823920429956,-0.24645543252301746,-0.9563809677911853
670,2,0.4022746946636159,0.2803924807069989,-0.8230393240078342,0.9090656915177863,-0.09151293110104616,1.105229921465633,0.33478959526605906,0.8707806499943137,1.1639877058482595,0.7738870246314363,0.5837676020626066,-0.6556527502959766,0.3517134788948544,1.0636341106689347,1.8212022596909891,1.2919818589446075,-0.1315744978066488
671,0,0.569179904057844,0.2781276456956394,-0.8230393240078342,2.747103622542799,-0.5954929238557611,1.312542390228782,0.0649615317862229,-0.4362466892372289,-0.2006663003671185,-0.3404773156250647,-0.317291758410233,0.7535124098655754,1.3916028307707684,0.3337956869989054,-0.22932744179528344,0.9842944006510824,0.28082873718561946
672,2,-0.09844093351906859,0.575496509292388,-0.8230393240078342,0.9090656915177863,1.489600771658844,-0.5532698286395593,0.19542784819405576,3.3340244816229907,0.1204287599188528,0.37198513142417367,1.9231801649276383,1.873123085062425,0.8716581548328114,-0.031123524836109216,0.1124275084524287,0.0612320257705075,-0.9563809677911853
673,2,-0.9329669804902093,0.9975505003566135,-0.8230393240078342,0.9090656915177863,-0.783250176058498,-0.38050943800360176,-0.08922593305939777,0.8205103677161775,-0.2675611045933625,0.572936078027805,1.8014153864853626,0.29022523392205146,-0.16823119704310258,0.69871489883392,0.45418245870014085,0.6766069423575575,-0.543977732798917
674,0,-0.515703957004639,0.014572371479012771,-0.8230393240078342,0.9090656915177863,1.0943223459688713,0.4832925151761859,1.434857854068468,-0.6624629594888422,-0.1114732280654598,-0.4683551907364665,-0.4390565368525086,-0.11515104502853198,-0.16823119704310258,-0.7609619485061384,0.45418245870014085,0.6766069423575575,1.1056352071701558
